12003,ITIS 005,Algebra Lineal con Aplicacione,OO1,V,0700-0859,BONFIL - BARRAGAN ERIKA,1CCO5/203
13146,ITIS 005,Algebra Lineal con Aplicacione,OO5,L,1800-1859,LEYVA - BONILLA JUAN FRANCISCO,1CCO4/104
13146,ITIS 005,Algebra Lineal con Aplicacione,OO5,A,1700-1859,LEYVA - BONILLA JUAN FRANCISCO,1CCO4/104
13146,ITIS 005,Algebra Lineal con Aplicacione,OO5,J,1700-1859,LEYVA - BONILLA JUAN FRANCISCO,1CCO4/104
12329,ITIS 005,Algebra Lineal con Aplicacione,OO2,L,0900-0959,MORALES - RUIZ CRISOFORO,1CCO1/003
12329,ITIS 005,Algebra Lineal con Aplicacione,OO2,M,0900-1059,MORALES - RUIZ CRISOFORO,1CCO1/003
12329,ITIS 005,Algebra Lineal con Aplicacione,OO2,V,0900-1059,MORALES - RUIZ CRISOFORO,1CCO1/003
12065,ITIS 611,Arquitectura de Software,OO1,L,1500-1559,Carlos Leopoldo Carreón Díaz de León,1CCO3/208
12065,ITIS 611,Arquitectura de Software,OO1,M,1500-1659,Carlos Leopoldo Carreón Díaz de León,1CCO3/208
12065,ITIS 611,Arquitectura de Software,OO1,V,1500-1659,Carlos Leopoldo Carreón Díaz de León,1CCO3/208
31846,ITIS 611,Arquitectura de Software,OO3,L,0800-0859,GONZALEZ - CALLEROS JUAN MANUEL,1CCO3/208
31846,ITIS 611,Arquitectura de Software,OO3,A,0700-0859,GONZALEZ - CALLEROS JUAN MANUEL,1CCO3/208
31846,ITIS 611,Arquitectura de Software,OO3,J,0700-0859,GONZALEZ - CALLEROS JUAN MANUEL,1CCO3/208
12828,ITIS 004,Calculo Diferencial e Integral,OO4,L,1000-1059,ESPINOZA - HERNANDEZ NELVA BETZABEL,1CCO4/303
12828,ITIS 004,Calculo Diferencial e Integral,OO4,A,0900-1059,ESPINOZA - HERNANDEZ NELVA BETZABEL,1CCO4/303
12828,ITIS 004,Calculo Diferencial e Integral,OO4,J,0900-1059,ESPINOZA - HERNANDEZ NELVA BETZABEL,1CCO4/303
11998,ITIS 004,Calculo Diferencial e Integral,OO1,L,0800-0859,MORENO - BARBOSA FERNANDO,1CCO1/004
11998,ITIS 004,Calculo Diferencial e Integral,OO1,A,0700-0859,MORENO - BARBOSA FERNANDO,1CCO1/004
11998,ITIS 004,Calculo Diferencial e Integral,OO1,J,0700-0859,MORENO - BARBOSA FERNANDO,1CCO1/004
12324,ITIS 004,Calculo Diferencial e Integral,OO2,L,1100-1159,RAMIREZ - HERNANDEZ HECTOR DAVID,1CCO5/201
12324,ITIS 004,Calculo Diferencial e Integral,OO2,M,1100-1259,RAMIREZ - HERNANDEZ HECTOR DAVID,1CCO5/201
