14201,CCOS 007,Calculo Diferencial,O17,M,1300-1459,HERNANDEZ - HERNANDEZ MARIA DEL ROSARIO,1CCO4/101
14201,CCOS 007,Calculo Diferencial,O17,V,1300-1459,HERNANDEZ - HERNANDEZ MARIA DEL ROSARIO,1CCO4/101
14210,CCOS 007,Calculo Diferencial,O18,L,0800-0859,ESPINDOLA - POZOS ARMANDO,1CCO4/202
14210,CCOS 007,Calculo Diferencial,O18,A,0700-0859,ESPINDOLA - POZOS ARMANDO,1CCO4/202
14210,CCOS 007,Calculo Diferencial,O18,J,0700-0859,ESPINDOLA - POZOS ARMANDO,1CCO4/202
25368,CCOS 007,Calculo Diferencial,O19,L,0700-0759,MARTINEZ - GUZMAN GERARDO,1CCO4/402
25368,CCOS 007,Calculo Diferencial,O19,M,0700-0859,MARTINEZ - GUZMAN GERARDO,1CCO4/402
25368,CCOS 007,Calculo Diferencial,O19,V,0700-0859,MARTINEZ - GUZMAN GERARDO,1CCO4/402
14051,CCOS 007,Calculo Diferencial,O1O,L,1100-1159,ZAMORA - LIMA CARLOS,1CCO1/004
14051,CCOS 007,Calculo Diferencial,O1O,M,1100-1259,ZAMORA - LIMA CARLOS,1CCO1/004
14051,CCOS 007,Calculo Diferencial,O1O,V,1100-1259,ZAMORA - LIMA CARLOS,1CCO1/004
90084,CCOS 007,Calculo Diferencial,O20,L,1200-1259,GONZALEZ - VELAZQUEZ ROGELIO,1CCO4/401
90084,CCOS 007,Calculo Diferencial,O20,A,1100-1259,GONZALEZ - VELAZQUEZ ROGELIO,1CCO5/203
90084,CCOS 007,Calculo Diferencial,O20,J,1100-1259,GONZALEZ - VELAZQUEZ ROGELIO,1CCO4/306
12902,CCOS 007,Calculo Diferencial,OO5,L,1000-1059,MARTINEZ - GUZMAN GERARDO,1CCO4/103
12902,CCOS 007,Calculo Diferencial,OO5,A,0900-1059,MARTINEZ - GUZMAN GERARDO,1CCO4/103
12902,CCOS 007,Calculo Diferencial,OO5,J,0900-1059,MARTINEZ - GUZMAN GERARDO,1CCO4/103
13784,CCOS 007,Calculo Diferencial,OO8,L,1200-1259,CARBALLIDO - CARRANZA JOSE LUIS,1CCO4/201
13784,CCOS 007,Calculo Diferencial,OO8,A,1100-1259,CARBALLIDO - CARRANZA JOSE LUIS,1CCO4/201
13784,CCOS 007,Calculo Diferencial,OO8,J,1100-1259,CARBALLIDO - CARRANZA JOSE LUIS,1CCO4/201
27245,CCOS 008,Calculo Integral,O1O,L,1000-1059,REYES - GARCES LUZ DEL CARMEN,1CCO4/104
27245,CCOS 008,Calculo Integral,O1O,A,0900-1059,REYES - GARCES LUZ DEL CARMEN,1CCO4/104
27245,CCOS 008,Calculo Integral,O1O,J,0900-1059,REYES - GARCES LUZ DEL CARMEN,1CCO4/104
